No	From	To	Tokens	TokenBalance	Block	TxIndex	TxHash
113	0x0000000000000000000000000000000000000000	0xc1cc1cf75e85b92b466816fc240ff1450675e299	4547.46	13720459.775160657379484315	3913155	7	0x7c2f9cf94e44525d8824f002a36d616119c0fcf70d49b75c81fe4bdfc686cbdf
114	0x0000000000000000000000000000000000000000	0xb968569c26dc5da1984e3f0ad3943088b05f8194	1914.72	13722374.495160657379484315	3913155	12	0x1a8dae56725f85c765aaa55b9b8e5a61dc670e1bfc8f5bf09d9566620ff1a3eb
115	0x0000000000000000000000000000000000000000	0x2711e14cc2155b143781ae2fb49a0c25e30932de	3517.81932	13725892.314480657379484315	3913155	13	0x2924d8b05fb3c018e2f47a509fd6ed3d0d043b77d443556c1b2fa7e60c0a66a3
116	0x0000000000000000000000000000000000000000	0x3338085efffa884efc10d7f265d512e1dc34191e	478.68	13726370.994480657379484315	3913155	15	0x4410437373d02cd65c98ddc06597693d06ce711c6bc02fa472d9961f7cbacc6d
117	0x0000000000000000000000000000000000000000	0x0342d1a7e22baa5410ee8c72873e7a67c7b20c77	335076	14061446.994480657379484315	3913155	16	0x57803d31a7c9ad2b01182f76a394ae23bac28ae86363f74db31b7a095f9d7095
118	0x0000000000000000000000000000000000000000	0x97e73f09465656f8d60b41d555be4edd823b3c00	1914.72	14063361.714480657379484315	3913155	17	0x6c9fadd08752732cbd22651a738121575a8ebb5c3083095e4a3b9a1ab0abe696
119	0x0000000000000000000000000000000000000000	0x66e6f64cce4e6e2f483c5743a365db3087aa39e5	478.68	14063840.394480657379484315	3913155	18	0x74c5cf659ede233baaaa26805f9864a82d9f9e4a05e06e03c492b088d086d36f
120	0x0000000000000000000000000000000000000000	0x0c286300850e2e15c1849e0030d30cd3f9410053	11967	14075807.394480657379484315	3913155	19	0x8d2b9e3c6964d35a407ad60477d6dd3017384ecbf9d478b850e7eb3c81a162d8
121	0x0000000000000000000000000000000000000000	0xde3f13b04a9479a7a105f750d3732d6d6568503f	2393.4	14078200.794480657379484315	3913155	20	0x97c7764ee5de7e248d419b1c16bcccebfa09fd2ca026c4933e4154af45a6e7be
122	0x0000000000000000000000000000000000000000	0x59bc0ab3d489198f9aa56495fe6890aaf8f6bc8d	1196.7	14079397.494480657379484315	3913155	21	0xa7f13b5815131551e3bb93f1e117ba3a8f2fc0f64fbd864b20a59915ccdfb6b0
123	0x0000000000000000000000000000000000000000	0xae5e4a0aba8fbdd5e9a44a1f7c339b124a167bea	47.868	14079445.362480657379484315	3913155	23	0xb1a0c2656989c0243c2c2ca412ecdfc67f8b584117e95392e0b8883740d7027d
124	0x0000000000000000000000000000000000000000	0x0eacc4ab348e8456051f094058dbbdb1653a4da5	478.68	14079924.042480657379484315	3913155	24	0xca9489b84f284569b96bb15e1c24908f6fee1a02a88b414a3a165e23085f319f
125	0x0000000000000000000000000000000000000000	0xf190f0193b694d9d2bb865a66f0c17cbd8280c71	9573.6	14089497.642480657379484315	3913155	26	0xd80312015b1f7b9ab8d13b052993b8e62c03337b269c6b43c72a51920d7a39f2
126	0x0000000000000000000000000000000000000000	0x6c2d1d29c23264b41d0c531f4cfe3fc1dc0aed51	516.665838510465521436	14090014.308319167845005751	3913155	27	0xd98c419b43fea5481550b3289f53fa8b94feff570176d4f2f78555f62cb9dfd6
127	0x0000000000000000000000000000000000000000	0x5de9fe14fdd59736771102f3e9539a3b1e45c37c	6510.048	14096524.356319167845005751	3913155	29	0xfb11f55887373c57af06df88d56f2b172748fc05f46d6374ae9152dcb639b98b
128	0x0000000000000000000000000000000000000000	0x9b388ce5e6089f53de298e2fdfe830bf43b06a17	1436.04	14097960.396319167845005751	3913155	30	0xfb36d153ccdc42b6662f84bf46bbc571885a11e7ce92fe5b25838aec5fea280c
129	0x0000000000000000000000000000000000000000	0xa8638085d18c050e0d7780e557a21b5e028f4d70	14360.4	14112320.796319167845005751	3913155	31	0xfb7539fc12fae0fe107b88503b532969dcb17a7dfce3913fc6e7345630f487d4
130	0x0000000000000000000000000000000000000000	0x02203df183032281411ffd6f9f80bf1f53bd9fe0	957.36	14113278.156319167845005751	3913155	32	0xd93208997d92af880375dc602b8cdb163f58a6c6c1a1707d9f490a0b92cd9ce4
131	0x0000000000000000000000000000000000000000	0xf0f5ee507b1c8c8ac863d47a7bd5a678fd213cc8	944.22247135032	14114222.378790518165005751	3913155	36	0x1e1f5a0943ffda7abbdac0d762b33f5245c83f9b60d21446b68c064bf8964646
132	0x0000000000000000000000000000000000000000	0x6ed98129ca2887b8c277369df7e02b945dd6627b	2393.4	14116615.778790518165005751	3913155	40	0xd644b530174edf751662451135a63428e16b667a4eb2832a220719f112112d75
133	0x0000000000000000000000000000000000000000	0x08300312b641cc7b62c2867caeffd0ae390f63e7	478.68	14117094.458790518165005751	3913155	41	0x8efd469a770bc1c2e9cbb387b9993ca54af851148be34489b5725dbf3535c2bf
134	0x0000000000000000000000000000000000000000	0x53e48e09c42b717906e8f0e7cf562af347877787	9573.6	14126668.058790518165005751	3913155	43	0xbd5a18c8ca7c1941bf9d9261d4a07b32f6260b44484bb0d365b971d0aed0520d
135	0x0000000000000000000000000000000000000000	0xcf368b71b1f5e4580de52d617ac861fc2ca590e6	11493.1068	14138161.165590518165005751	3913155	44	0xd30f5def454c8ec32e01e5f264dac582b920448c29cc4da54a81cfe11063ec33
136	0x0000000000000000000000000000000000000000	0x43c0af7b1a0f77f0c448132ab04d5dc8f1f2cd89	478.68	14138639.845590518165005751	3913155	45	0xeb27d27000499aa58dec48f1745e42454d7353e60f7a11d2a10bf5012e86efb4
137	0x0000000000000000000000000000000000000000	0x641bcd2660d35798aa68bb37f7b33a07610602ae	4786.8	14143426.645590518165005751	3913155	46	0xa3b71cbb924a499f29b0b9e9475a2de3489e2d6e352ea197207d2ac95c7c432e
138	0x0000000000000000000000000000000000000000	0x34f233b1498cbf5a9f54e9aaf6daf4436cacc49b	478.68	14143905.325590518165005751	3913155	55	0x668c9e4d830786a88a0bc0ffbb6b0472280458d0238931155d34cefe1054df1c
139	0x0000000000000000000000000000000000000000	0x2029d2126b7f9cd90a6b7e3e5546f4a2fba4e92f	1914.72	14145820.045590518165005751	3913155	60	0x01d185994f8d1c49fc05e3c784a9635383d47ac9ecb0d7d770f9172a55637fdc
140	0x0000000000000000000000000000000000000000	0x77f1c0375e0a76d4303a4cdb628842ac7fb72387	3829.44	14149649.485590518165005751	3913155	63	0x3c758b485fdf0d78d939ae55b165e04d090154d40739bf830bd00d51a2df8496
141	0x0000000000000000000000000000000000000000	0x82dfec4e97b76c474533b3dbdeb1a87965b9bfb9	47.868	14149697.353590518165005751	3913155	68	0x73df32ad49f6f345e9ef9312f5b150545f1972ad3aeb5061f6e602b4a3388e2f
142	0x0000000000000000000000000000000000000000	0x6f95d2ef761c45d499415d7890276dd9f28d396c	1517.4156	14151214.769190518165005751	3913156	24	0x076b061166e29922860917c5718b39be3b7684b1a1e3b6c17a7620c48f9a7913
143	0x0000000000000000000000000000000000000000	0xdb280e6d13012e5285b22fc00955b316a5cf525d	35901	14187115.769190518165005751	3913156	25	0x1bf36cca2bf382364b50e62aae1d88a3dd7f6dd2456426d2c25de63f5ab7afaa
144	0x0000000000000000000000000000000000000000	0x78c875d7dff83ef985c94bfbdb3e43dedbf0ae11	574.416	14187690.185190518165005751	3913156	31	0x74144be183275176da3759345f19b2fdfe0f589179a2acc744df956ca280d037
145	0x0000000000000000000000000000000000000000	0x659295be0e039b35c73ceb9dbd9bcd7524c09cf4	1914.72	14189604.905190518165005751	3913156	32	0x87012312dedc57313345029318620af9cdb415c40b6dbd0d016b038f9e4b7867
146	0x0000000000000000000000000000000000000000	0x5050db4c124c63d6d9aaf7aaaad6432023502fc9	2872.08	14192476.985190518165005751	3913156	38	0x30dc21323d14ba650f2b6ee1074e1ac5a793b89dea7e6d1c9f158a619c0586fb
147	0x0000000000000000000000000000000000000000	0xd5347709ea55f4cc154050a8d8ba5a8cece6606e	2393.4	14194870.385190518165005751	3913156	40	0x98f7adaea35ae4e8b1aefe7b482cba390e70a0fc891996eb3895fee8fc33cc66
148	0x0000000000000000000000000000000000000000	0x608a8f13b19b7b6c5e504f590256c524f15dbbff	622.284	14195492.669190518165005751	3913156	41	0xfeae4c8f5be357f574d2a2909f467190578c8175fe99ed9112dd3ad993b81e41
149	0x0000000000000000000000000000000000000000	0xff9a5445bfdb6e0d97458ec18d48ba59c034643b	1436.04	14196928.709190518165005751	3913156	42	0xc6ed26236f779b8995b365a3dc986d095852a9cac4aeaaa97db59f84f8e7d0c5
150	0x0000000000000000000000000000000000000000	0xf144900e89b8d962253295c1e2590651fdd32b14	4786.8	14201715.509190518165005751	3913156	43	0x629405ecbec48aa85d38807abe60bfc48d996bd7e33c5aa155ffd1ff4e5f0701
151	0x0000000000000000000000000000000000000000	0x4ccf37771bbb305d8838806fe311c1c34da744a3	239.34	14201954.849190518165005751	3913156	45	0xb351c2e325e1602348297d96f77c0a70655340e0e193625b1a98b3a18b8ad672
152	0x0000000000000000000000000000000000000000	0x908242745ca2083ed617f3edbf97609f5c5ac98d	957.36	14202912.209190518165005751	3913156	49	0xd2401fbe148fbe1e886c01f991dfe797c86c1e451f9760316b3a2378d5273c3b
153	0x0000000000000000000000000000000000000000	0x36525cb405fce129a2259c4d332a5e8ca6df998e	239.34	14203151.549190518165005751	3913156	59	0xbfacb6086920676012c62182b2555f485d21db6160c1e63457284eac5798bc10
154	0x0000000000000000000000000000000000000000	0x03b963429b6bff571a723672e4e5318e6f84403b	957.36	14204108.909190518165005751	3913156	60	0xc4c220afa2248bb6e4214767d0e9d0ff27ac767dc862c87e4a50b6600e026ff3
155	0x0000000000000000000000000000000000000000	0x8aae50113d811edf6653ee28a779cdbd2a783707	9990.0516	14214098.960790518165005751	3913156	78	0x0239aae4022bc2c3fbff7c3134aea5d96b45e441f8f475809c1c1b3f99d3ec6c
156	0x0000000000000000000000000000000000000000	0x00af36c43ab459a4eacf93467c400ac45bcbc124	1436.04	14215535.000790518165005751	3913156	81	0x0dde13272f38977fa5a1e16d459ecea7a1c521784fdcd4ed2daec921865e5b51
157	0x0000000000000000000000000000000000000000	0x4d341e05917aff53b62d942f2c1b09c15034290f	1005.228	14216540.228790518165005751	3913156	85	0x27e57ed828fac0cca522ae09e3616ed8d4269e91db68be07997489fcc3a08043
158	0x0000000000000000000000000000000000000000	0xaa0bc32c25161ae2d1f0163525429fc3f6cbcb6b	957.36	14217497.588790518165005751	3913156	86	0x35f1e7b442eccee170925f7ecd46ca7857744aee1fedc6d6aaba12c28f138fe7
159	0x0000000000000000000000000000000000000000	0xbc88f3d162fdf6046fc6069a856bd373e5f34396	957.36	14218454.948790518165005751	3913156	89	0x48aa49c7fe2c1ff131f14509bf1ec842195d40a01a937b062cda3860bad3df16
160	0x0000000000000000000000000000000000000000	0x76b1ad9e0a10ab271feeae910fe8e86350ba4b72	574.416	14219029.364790518165005751	3913158	2	0x8f1655cbcd7e9cae6dd1dde39f4fc4d49a5e5dc481d17a47e43766ecdf7eb5d8
161	0x0000000000000000000000000000000000000000	0x8e3f876c66ab6b3274f97181e049ba2e3fe74f2c	4786.8	14223816.164790518165005751	3913158	4	0xa42bfca52f4c78890a668a3848160cdb38bacbef6ea13ff750372f89a1eff64d
162	0x0000000000000000000000000000000000000000	0x74303b81beda2874e4a918a5ea0f292ae89794cc	15509.232	14239325.396790518165005751	3913158	9	0x7bd0ccc3906327ccdf28ddebb501acf4474de8a2d10bb81828c5e7e148bfdfe9
163	0x0000000000000000000000000000000000000000	0xc1e942af37b4ef0fe04dfb0e9e6bd0269d48ef24	1005.228	14240330.624790518165005751	3913158	10	0x2b83f657ce6c6782a7500b50476e8e6f85b8741e7d23324855f8fe78295d8d6b
164	0x0000000000000000000000000000000000000000	0x2be8055d8a3fc3191f39f21d6a3979aaf9ee8075	4786.8	14245117.424790518165005751	3913158	11	0x50153d1e7f0086207cd4d0dee56deb63301bb24b85d1350c581127cccde7e3d9
165	0x0000000000000000000000000000000000000000	0x0da6fe1e9e1521bacd1c458932e778ed2b08d1e2	19147.2	14264264.624790518165005751	3913158	12	0x480ededb83ea2d65a5bbddf19e48ce741584744a5126fe2fd98356098175e0e4
166	0x0000000000000000000000000000000000000000	0x5e91a5f226299856d227c552827aad9859227be2	957.36	14265221.984790518165005751	3913158	15	0x516cafdf9989f2c3f1f2d75b66d2c584ee96f3960bc934dff051d15633ae9f8e
167	0x0000000000000000000000000000000000000000	0xec30eacdb39705ec281e10891d605cb0be41e094	239.34	14265461.324790518165005751	3913158	17	0x3ee44a37950a73dc0a7be930ffcd920b5208436eaa0d7d87a1a877b9df2c0f41
168	0x0000000000000000000000000000000000000000	0x6e2f397e4a349b50d2c2a74053cdd6730edc62b2	71.802	14265533.126790518165005751	3913158	18	0x62e980cff2150c3429a496a4ebca37254f44e91a2fb7a5da8f183193b333e5ef
169	0x0000000000000000000000000000000000000000	0x882ee04d37f6802b6bad9448e7136bc7ebe03187	488.2536	14266021.380390518165005751	3913158	19	0x6a5a0a26ccfda4d432dfee543d3ace3d449859dc71ebf4f67f244e1e448e0e9d
170	0x0000000000000000000000000000000000000000	0xf85108a0b644dffb480fc9d84dfb365ef6a4b3e7	469.082466	14266490.462856518165005751	3913158	20	0x79280998a173a8974592b3174a51cc9930582ae21fe8899fcbbd591702798ecc
171	0x0000000000000000000000000000000000000000	0x0a3f25c0dcc58dc53e9ce36214f54feb6503a879	47868	14314358.462856518165005751	3913158	21	0xaae4ae960cb2c4c561805adc8abec249c95a13abdfbbca86f846eb91d518bb04
172	0x0000000000000000000000000000000000000000	0x67a8faf6fad5f75f9097f1f31b7a7ba66637d2e7	33507.6	14347866.062856518165005751	3913158	22	0xba8d001637fa570c817fc5ac4e4e51e7ae498e21b5b72536171a08b62178d829
173	0x0000000000000000000000000000000000000000	0x2f05617291ab3bdb23c5dbd62ab68b66ab04ebe7	28.7208	14347894.783656518165005751	3913158	23	0xdfd7fcc5bfc420fcba5e01fb7d37261f9510248072cdc4ec94680b50eb2b5240
174	0x0000000000000000000000000000000000000000	0x62895b65f36bddf1373b363dbd7f7696e0fd2ced	1436.04	14349330.823656518165005751	3913158	24	0xf65d42f4c51f5360ba3c8327ed023c5dd13252d5dbfcb9c19fbeb63a8adc5b6d
175	0x0000000000000000000000000000000000000000	0x1285195ca5bb316d316ea8afb927c7c6818ce189	1005.228	14350336.051656518165005751	3913158	25	0xfe26b34eafe9e3486715761297ecc8e3f2510b8037e60eb7e03174d6e5141be9
176	0x0000000000000000000000000000000000000000	0x7c9c7e01e0c0fb8e4d364ef5cf6e47846ea6fd47	534.015408	14350870.067064518165005751	3913158	28	0x2590bb44a4f9c8c921862a91799573347425d1168aee9a23d456cd635dd5acfa
177	0x0000000000000000000000000000000000000000	0x9f97b80e09da70abbcbe9b16b7bb0102abd91eee	9573.6	14360443.667064518165005751	3913158	30	0x86c4e9c0eb337052b7fcc5625ac318cf2a48865796fcda58acd5c57b88ab7e0d
178	0x0000000000000000000000000000000000000000	0x4e532cd2bbd887ac97fd1278ea2efe9f324af12f	947.7864	14361391.453464518165005751	3913158	31	0x484c9bffb80626fc4737bbd12f52e2f387cd188aa9a0727e3bc6d779a48e9ae6
179	0x0000000000000000000000000000000000000000	0x85f89a3625c076e67d95af92f3d048e8cbe7d5be	12206.34	14373597.793464518165005751	3913158	33	0x9a8ac25da3cd9b709c7b84de47678fdc41a098e3e449231d7ee82f9d7f47b93d
180	0x0000000000000000000000000000000000000000	0xeafd621cdb0d6e576ba86c321c30407eb7d7fdbb	1436.04	14375033.833464518165005751	3913158	34	0xc2eab5178db8beb34b66848fe60ca66c63cf62cdc619906edfb447af96f7c160
181	0x0000000000000000000000000000000000000000	0x359344573f2773dc68732552605606f40f192edd	3053.9784	14378087.811864518165005751	3913158	38	0xfe1a35e19650d2cc12694721f37425d52255190138176e4eec3ba1c44f903d77
182	0x0000000000000000000000000000000000000000	0x1d9643358cc78a3a8a08b084e2e8262bd4848ced	23.934	14378111.745864518165005751	3913158	40	0x391031bf606eacb8c2912de84d7d2a36beeb6a5e89c00f188bd6c21654522f45
183	0x0000000000000000000000000000000000000000	0x45c556aff90d5fe6e91d24874a8036693cec18d0	33.5076	14378145.253464518165005751	3913158	41	0xfe3e3d40a17268b759b8f77dbfd95513e8f1f7aff9ca751055022a6393b2e707
184	0x0000000000000000000000000000000000000000	0xad3142f31ff778427d2b12ea5ed4312b5294597e	946.149422103	14379091.402886621165005751	3913158	57	0x1fd8ca72c24231fba7da26b5b82499fb0a5998ebe4e6506b08a9536d4e7179e3
185	0x0000000000000000000000000000000000000000	0x4b90e5820fd896b286c857788e931117c8ffcbf9	454.746	14379546.148886621165005751	3913158	58	0x286775b6a276e4cd4c9510ea699bddbfd3804e389a0e3f7fbe6fd7c98c7deb31
186	0x0000000000000000000000000000000000000000	0xb300ea13e72ba6400b8fee073482a70090a5a8e5	2.3934	14379548.542286621165005751	3913158	59	0x28ba8575f6c08d7080281e14002ed48b6b6bdb72ef5d32f3b2ce94a386047b55
187	0x0000000000000000000000000000000000000000	0x5ba3d9a9c6390e0df8e13e9cb95ae236f8edafec	478.68	14380027.222286621165005751	3913158	64	0x540f89a53b84f09fc6afd33cd61b42ebc2ee81589a4320ecaf2205b81a683095
188	0x0000000000000000000000000000000000000000	0x3fd6c317dcf9831630b520262045a244502e8bc4	95.736	14380122.958286621165005751	3913158	65	0x5cb23307f771609e2c8c4171f64512cf915fe10b3bf2fd246818b68acbcd484e
189	0x0000000000000000000000000000000000000000	0x0d65f0efdea623c9572e5b41045cd367c3d6883f	8.653971951	14380131.612258572165005751	3913158	66	0x655df65537e81a9c1a6911d03833faba965eea80753744d21fba9b352adf9ed6
190	0x0000000000000000000000000000000000000000	0xce6e6b361c7a6947bccefcf6cd14729e8e357035	4781.53452	14384913.146778572165005751	3913158	67	0x683b2fd0d68b375ce4c4da0a5bd7b3cfb702fc6ffb2890afa4d927ce9d5527a4
191	0x0000000000000000000000000000000000000000	0xd09bc98c17c95b6786436feabf16642c5b882eb3	9573.6	14394486.746778572165005751	3913158	68	0x6f3e89978e3b72bfdfbcb24ab4642b8dbd2ad19823889800eeb1e01f668268ce
192	0x0000000000000000000000000000000000000000	0x5e26a41dd12bcdf4d48db7ac12ef26e8772781ec	1053.096	14395539.842778572165005751	3913158	69	0x796a14dfa00d7aaa45595c5cfe6719061919882e9aecd95c2ebe1a186c6094a2
193	0x0000000000000000000000000000000000000000	0x94aeca1c849e99b373a7ba800c02c3036c5e4976	1439.86944	14396979.712218572165005751	3913158	70	0x7cd60e3e7153a660695513a0ec3df114ed4c07e2b27b18adefcf04998f53f1d9
194	0x0000000000000000000000000000000000000000	0x8c78f1ee67ed97af4f26561dc57e3757e734d0eb	765.888	14397745.600218572165005751	3913158	71	0x7e7825023742c9986442abd229a4ca26e4949307704f5e5afbfe809ab99c1d64
195	0x0000000000000000000000000000000000000000	0x05d272c6e2c6c6dbce857993012cba25689a8850	1436.04	14399181.640218572165005751	3913158	72	0x865c45838dd0aa41724ef6931df5841e8519d4edbf42d877ce453ed68dcb424c
196	0x0000000000000000000000000000000000000000	0x5f84a188938dce9b60fb6811ad87a25ebf651422	4762.866	14403944.506218572165005751	3913158	73	0x8b4960bf7dc73c18cfed2835dbfadfd344d34b34b6390ed7fbcb7347a4021607
197	0x0000000000000000000000000000000000000000	0x1e40b8e18e7f09afcf35bf07d2f35222aff3797e	4786.8	14408731.306218572165005751	3913158	74	0x8f96d005846f65c16f853f9f368c6fd2848fcc6b5d5e720692885c9383b5efc0
198	0x0000000000000000000000000000000000000000	0x3bcd2d9c796c0d5d0e26918d78b81366fd284861	97593.786710292	14506325.092928864165005751	3913158	75	0x9623359f7558c8ea3bcf88dccdf91ed6f5f8f97828fed4a43cc2af3b1f1f5a67
199	0x0000000000000000000000000000000000000000	0xb270dd05f41a7fd0ffcb3dc26f3f982998a7cfd1	3255.024	14509580.116928864165005751	3913159	0	0x4bbb052d1fe4a8a2080005b5c7c5e84218389ccda1cdc68da5c7690f67ed252b
200	0x0000000000000000000000000000000000000000	0x176aa656a613e2be0dd620eb81146dd94b41faab	239.34	14509819.456928864165005751	3913159	2	0xdd3b69cecc7e614c7e87f757ad502b42189cd95ebfd97e1a68d8b939f149f258
201	0x0000000000000000000000000000000000000000	0xde59823196d9a85d45f0151b196e9e3c7ca5cc3f	136.4238	14509955.880728864165005751	3913159	3	0x18613c08c8264f8a284a819d3f2fbc7ef1d00e7f37b77b0d98d32ef1c9f4e8b9
202	0x0000000000000000000000000000000000000000	0x355bc9d8cc2cde13c5073276d145d0e3d210b2c0	6222.84	14516178.720728864165005751	3913159	5	0xb0ff783867bb27bc2c9b57b0520313b5c4ea64a72f6f077933126fd9caa66381
203	0x0000000000000000000000000000000000000000	0x83bad39f067ef72e354f2ea9d318eaad381a7f15	239.34	14516418.060728864165005751	3913159	6	0x38dd75b44a58d17194d1e31221c31efbbeaa9987902e9899d591a1d2349fc070
204	0x0000000000000000000000000000000000000000	0xe91064b4c8d1e9aa611cce2eed5ef8484a31f832	2393.4	14518811.460728864165005751	3913159	7	0x4dc93428ccf20bf6288711b95f94b82e38ed3ea30690b7065b748230e1ab1a07
205	0x0000000000000000000000000000000000000000	0x2b4b1b46b49c75451f2773bd1c56797b249b27e3	155.09232	14518966.553048864165005751	3913159	9	0xc23b30471537c11f87bfd46c33e78b6f6eb6be96940514cff6b4ce4736442452
206	0x0000000000000000000000000000000000000000	0xa81c19cf3404e314217332e2b6b1283570a33b9f	2393.4	14521359.953048864165005751	3913159	12	0x49982d6d0546a29a3d07209f4c308e0b0505d2a1e4b4c21c6c3e3a3a3a4f8118
207	0x0000000000000000000000000000000000000000	0x3c154d6a5f53e66085ce1d7c26f23aeb6d6b18ac	2393.4	14523753.353048864165005751	3913159	20	0x45beb047831ba5033e323008045bba01493a236d8f1b64c8232a565febfb4cff
208	0x0000000000000000000000000000000000000000	0xc9f9430c90b2566d28bc00c6a74dc5fee4d63351	6701.52	14530454.873048864165005751	3913159	24	0x1332ffcd6ee581d4930093961e49d8a1d1cd4843eea876e68959a63db4145bf3
209	0x0000000000000000000000000000000000000000	0xeae865bfb6f1eb4a972074fe3e50b7f00ca5d618	2393.4	14532848.273048864165005751	3913159	27	0x85b1bf170106259126d3b5eab09f3e67791e7bf6ff8899f54e529683591e7efa
210	0x0000000000000000000000000000000000000000	0x9df668b00d9a4f875c2e38c15c67913bebdb242e	3829.44	14536677.713048864165005751	3913159	29	0x9acef901ba0332f5cfb2c8c18a41bacf0cb8c3794bf6c55f280faf725c442d65
211	0x0000000000000000000000000000000000000000	0x9e36ac0364ed1e9401bd2d197577661532b853d9	1388.172	14538065.885048864165005751	3913159	31	0xa1d2de3e480477a637b8cf28c14435b2a7aa34d11e1a40009cabd2469581f2c4
212	0x0000000000000000000000000000000000000000	0x06245d33485ba1cadcff93f9c8b02f38bca8d4cf	14360.4	14552426.285048864165005751	3913159	32	0xa6f4cefd54303587eea78e369540add28123e5ca7de8256d03718df42a82be9f
213	0x0000000000000000000000000000000000000000	0x4fb34e3bdf2728dd4834c28c2a3f233b43809c90	4068.78	14556495.065048864165005751	3913159	34	0xb4fd2df2d623d8603698de38a01d8201a2d20e687253a28fcc3758606dd966f6
214	0x0000000000000000000000000000000000000000	0x438543846dec17a7aed3481c9c8363d2f759f063	1914.72	14558409.785048864165005751	3913159	35	0xbc693a1c9c14873447fcc744086081c1f13502e61bb97378bc332ebf65d4d6cb
215	0x0000000000000000000000000000000000000000	0x1a40746dc1fb9d6dfb4e4ba6f952e6aa26e88b3f	1335.64931568	14559745.434364544165005751	3913159	36	0xc1be8d8a6f56f5c9e68aae441000217eea06416fa4669c683045aa2d1d2bd87b
216	0x0000000000000000000000000000000000000000	0x56e564ca8f1560cf2649ba9a27203f8aaa2cfd1a	2154.06	14561899.494364544165005751	3913159	37	0xc27d04a35f980647c20cf684d3cab1f9982f5a13ba8b7fa03c430bd918110794
217	0x0000000000000000000000000000000000000000	0x0caae67061289a747d458adf715157eaa60c399f	493.0404	14562392.534764544165005751	3913159	38	0xcad6a4f8206ac15ed73d042fd098caa149a6b89560ddd11371f32efa7227fc18
218	0x0000000000000000000000000000000000000000	0x1cf16bfb364bd4b11f9f6a0706fe4c2b3aa0439a	9573.6	14571966.134764544165005751	3913159	39	0xcc3d4270c64f3ad88ff1073f9956f17e9a4ee42815a523dd1277cfe78a86a05a
219	0x0000000000000000000000000000000000000000	0x48e95534519eb31afb8606f5fba2b56440262227	2393.4	14574359.534764544165005751	3913159	40	0xd71fd95fe7fb7d0159abc131fb08fafbd6845813de20abd7140069e59ced0363
220	0x0000000000000000000000000000000000000000	0xd321d44fecac9b8f1e34276dd34fc3072f52af30	7180.2	14581539.734764544165005751	3913159	41	0xdab1cae93692b73e5a86c9dfb2efea1b04d3653f57d0f6d673fbddff3f1e6fcd
221	0x0000000000000000000000000000000000000000	0xae66bcd3305ee538406423b86a899643a3835524	560.0556	14582099.790364544165005751	3913159	42	0xdc0104f7632f3ff2144d6b504dcd47586ed72493f44b1bf43b4d7c0f9b8db595
