No	Buyer	Ethers	Tokens	TokenBalance	TokensPerKEther	TxIndex	TxHash	Block	EtherBalance
1590	0xdebf766e1b81933c430366daa372aa7ac8a7d3a9	0.09	43.0812	18620669.490230501003299273	478680	51	0x0dcc903fe02b2b8430944c5d5d377de5990b273f610a4412c69984f87c62d3a0	3913685	12606.431207133159946727
1591	0xbaf1e9cca2f0ebb7e116508f39afd8e730e23e45	3.5	1675.38	18622344.870230501003299273	478680	3	0x001a8730ff37d5b81161c810e5af339ec35015e8c9e019c1596a4cbb8a08ecec	3913686	12609.931207133159946727
1592	0x527a0b3ece17c5aa90f6a4d9c2354073d24fdf94	1.96694	941.5348392	18623286.405069701003299273	478680	7	0x6a16fc619e2c3a3fdb7bdfe975841922c3945c7486093819a12cd70eba360bb7	3913686	12611.898147133159946727
1593	0xef15288173a751cad574132dbba558db30e14fca	2.084	997.56912	18624283.974189701003299273	478680	13	0x37c853d14df8381f28e63477632dc436be0d609468b8b56b3b4fe1a0a349f954	3913686	12613.982147133159946727
1594	0x41aab658d1ad2e8ef41f36337c0d3ad126f2ed48	1.5	718.02	18625001.994189701003299273	478680	57	0xf10ba4fe80d0159d5efb0eec13f1b5940c28c1abd0efb80c7dbe27e12018d647	3913686	12615.482147133159946727
1595	0x004dccdccd989fe30ebb6abc304cebeca438fa2b	1	478.68	18625480.674189701003299273	478680	10	0x4ab0add618b046e6d6db4ac9cb2ddd1d1dfe2ce7852abe7fbb105a83d9b474dd	3913687	12616.482147133159946727
1596	0x16fb4dafc6d06cb296e5b3a1c1fcb26285c07ae8	3.2	1531.776	18627012.450189701003299273	478680	1	0x9e091e95006e07dcb5e6ab83c0adae9ba282f209b70d588b8fd0f9b47f9dba97	3913689	12619.682147133159946727
1597	0xc649f89d4f4521fc15aec3b8ad55f209f1a9be7e	1.5	718.02	18627730.470189701003299273	478680	7	0x8045f86f0ede881a07b1db79038671d5707a03e74d135dcb1c8c9c336057dfc3	3913690	12621.182147133159946727
1598	0x62adccebb1c019509a64e3b120db4e9a0293b08c	1.5	718.02	18628448.490189701003299273	478680	6	0xb0e4268f765f482f274e4da5cc539652c1f24f726f75fd65bd52b0f283960a31	3913693	12622.682147133159946727
1599	0x41df3c996371a877662acbf3888f8f332f603fad	0.1	47.868	18628496.358189701003299273	478680	16	0xc99c2332f6fe3dc87ec60d881ebb09ebf385d08683606c3a0690351e067d867c	3913694	12622.782147133159946727
1600	0xb275e7b4d1d54a9d22c364791773dec90bf02437	5	2393.4	18630889.758189701003299273	478680	29	0xa5e4faca0cebdbf09635757839dc8159710eab0c228a43ee96370a77a905e11d	3913695	12627.782147133159946727
1601	0x8610a01802f4e530ab19b5b6c6e69ecbdb5232ce	1.99	952.5732	18631842.331389701003299273	478680	0	0xa8ed0994066b816cb48323be7fc50ce46aa69a14e03ecbe2918e748e45ac3bab	3913696	12629.772147133159946727
1602	0x202374735d4a2fc3ed4ad3880591f906ca257417	3.3	1579.644	18633421.975389701003299273	478680	68	0x211e75f2b11ff317732846f8bec2ddbe72e9b66043c078485541d98a610c6719	3913696	12633.072147133159946727
1603	0xbb4b5a7365724b93efb22fadeea2927cc9a2091f	0.634098368	303.53020679424	18633725.505596495243299273	478680	5	0x1e05c4fe2d6542365e0642f71af7c0a1b31d96397b1c737b6920d412e31cb2a2	3913697	12633.706245501159946727
1604	0x317ac5d644ed4a12369734ddc422483c6f21b1e5	13	6222.84	18639948.345596495243299273	478680	29	0x1e4dd27a8cceacd6bc30c577d29dc2025de9288e150a3e45504a6f322ed04f16	3913698	12646.706245501159946727
1605	0xd63c5d4de6bd64555e54bb193038119eb0600e0b	4	1914.72	18641863.065596495243299273	478680	49	0xa47fbf1a682f049f3b2c9f4829bd8db2f1b7bfaab153599e7c6d969116df55a8	3913698	12650.706245501159946727
1606	0xc0cbd93be551016e000482a32c91402af64e587d	0.2	95.736	18641958.801596495243299273	478680	2	0x294f4644d8c8506dcc9d08d3a7492709d9c34f8e884027956fd731c297f7e5e5	3913699	12650.906245501159946727
1607	0x30995f6c74fe399e974afc61588197cb3bfbe20f	1.05	502.614	18642461.415596495243299273	478680	26	0x78e3996d84dab73e07d4e3ed8eefc8c36c0b1afae0786e5156be9faa79f0d5f4	3913699	12651.956245501159946727
1608	0xe4e382e89117144c7ee246e28395f9e6cdfd0b15	15	7180.2	18649641.615596495243299273	478680	27	0x2f3c68830178e6e4410c93db1d259d8a0809234ff1f265f8df67a23a0be550ad	3913699	12666.956245501159946727
1609	0xef53911cdcb32fe0ea65531b02091b4b5769e9d9	0.489	234.07452	18649875.690116495243299273	478680	5	0x0a5e6f60b93def14fcce5e053bdfa9df73affb6934f7e189471ef96fb156b642	3913701	12667.445245501159946727
1610	0xb62501495f4143435033bea49e8bd7fbb8b47430	4	1914.72	18651790.410116495243299273	478680	0	0xc5923b9b5ff0e124d8c6485628b001dd9baa103c08f5b9204fb710e6a3e27dfb	3913704	12671.445245501159946727
1611	0xbaf1e9cca2f0ebb7e116508f39afd8e730e23e45	2.17	1038.7356	18652829.145716495243299273	478680	13	0xdb6a47cea1d041d6f00c467d5e1a7ebd724a303f09fd3cbfe3f3622d8d9f7417	3913704	12673.615245501159946727
1612	0x54633c702ae5c9184b1a8c7266aebfdc7ae89f2a	0.5	239.34	18653068.485716495243299273	478680	111	0xc332b56bd8c3cb58a81d157063add232fde7046c6d3ce8842b0e8d04c8507101	3913704	12674.115245501159946727
1613	0xaa738eba50c492d802a0c559423a3c12348d4dee	6	2872.08	18655940.565716495243299273	478680	8	0x65edf1f9c5e7c2327fca93d62ef9923a3e74de4be712b24a0874a7e6aefa3d59	3913705	12680.115245501159946727
1614	0x98b841ea365cf9af0e85e57e9f4e26e3a1d9964c	1.04	497.8272	18656438.392916495243299273	478680	17	0x169b6c25d2e4c1519e07b32fc06dbb8cf9a6c3cae6dcccce7c71a5cb63264fbb	3913711	12681.155245501159946727
1615	0xae190349d60c20e07b6f60f1063e1e0c0302bd6e	0.94	449.9592	18656888.352116495243299273	478680	18	0xbac3e6e51e0a762dd76fe82b839a76d2516b7a5ffcdb7d650b4610a50270f914	3913711	12682.095245501159946727
1616	0x32617dc601160ee0204de051737c83c8d81bddf8	3.5	1675.38	18658563.732116495243299273	478680	32	0x473baec749177bbbba33359ad0c5aeffbdf5f966318c08cad35313bf2d09378d	3913711	12685.595245501159946727
1617	0xa02386ac687d0dfc0da0a72380a27e0259014859	1	478.68	18659042.412116495243299273	478680	35	0x4a4d3c2b8e2706c9c5f7c04173d378fb2cd9f03508d0e666cb27ac939d23a52f	3913711	12686.595245501159946727
1618	0x98527d19b26f6a46ea5d4e96630750307aac2e31	0.99	473.8932	18659516.305316495243299273	478680	58	0x0933a722fcfba1e905445f37a7904ff1b39be84aed2fcdf39eff2deed11b64e2	3913711	12687.585245501159946727
1619	0x225f6734c8c3e0731b5a5315a5942e8ea63431ec	2	957.36	18660473.665316495243299273	478680	39	0x031b68eb963cbf1b3574dd95702c1636429a633d6fedad42cf354d64e01ade94	3913717	12689.585245501159946727
1620	0xe1d26d4a34e992c2172140718b7bf4fa1e9fbda1	2.5	1196.7	18661670.365316495243299273	478680	47	0xe37ed0e1035892beefb9a4b1e0353f1dd09fc1280deb50814fec7f3c80469938	3913717	12692.085245501159946727
1621	0xc86742607f712394ac5bcb78c39c9b1396d00777	2	957.36	18662627.725316495243299273	478680	50	0xbb688d5976e2b46e617114d2cd8711b00cb34abb9a50441582d0b77a7716a6ec	3913717	12694.085245501159946727
1622	0x53e48e09c42b717906e8f0e7cf562af347877787	4.02	1924.2936	18664552.018916495243299273	478680	57	0x1bbba4840b2e8ebe49f65996b432c811b41228313707c9f688150d8cc57430f3	3913717	12698.105245501159946727
1623	0x6d078f008999e2fa0ab2f792ca654f5125f4ccaf	0.45	215.406	18664767.424916495243299273	478680	63	0xe5bc4e9bbaacee8eab22708c63b93f02985a78000dc70c7ef0c272e504430ccb	3913717	12698.555245501159946727
1624	0xf480d2b663d5526f613a3d2b2b6b996d455434f8	1.58	756.3144	18665523.739316495243299273	478680	52	0x37dd21a4ba382daa0b89fcc42266149cbed356ede1e38ba1e54025072975266d	3913718	12700.135245501159946727
1625	0xf358406e92c686fd3af99115a7b105783e4aa039	23.2	11105.376	18676629.115316495243299273	478680	37	0xf5332bc7b04439cef0b806dce84af712d574dd423d41f0962cbe278f2288a2cf	3913719	12723.335245501159946727
1626	0xa563593116a7f9ab359e3e0f9cf49cb10c9828b5	0.15	71.802	18676700.917316495243299273	478680	52	0x194e6d8d2f304de1bc55e2c637412c2f276f200a2080063ebf21fce332918862	3913719	12723.485245501159946727
1627	0x163b041e1532c4aca1f25cb8aa39e23bfbd1048c	0.72	344.6496	18677045.566916495243299273	478680	55	0xcc608da1820849d691ece9143d0fd88245f3023b8824b40a19813f70f326aadf	3913719	12724.205245501159946727
1628	0x8610a01802f4e530ab19b5b6c6e69ecbdb5232ce	2	957.36	18678002.926916495243299273	478680	58	0xf8fb48b87def544f6ee833f3a71b95ff742174e92e85a17bbeb400e7a37e4931	3913721	12726.205245501159946727
1629	0x9df712a77bed41fdfc97edd44ecfafd76d0bc2d0	0.8006	383.231208	18678386.158124495243299273	478680	66	0xe49f046812d17c32e763e4bdb88b501adc056c44bde68d066891f9c87d27aa0e	3913721	12727.005845501159946727
1630	0xe207d0ade12c69ba9616bad8cd404733103a3c0e	10	4786.8	18683172.958124495243299273	478680	77	0x5229327f879bb28cb13770dcb4e6a34a0ac454c7505ba00448d8ce2421e2a37b	3913721	12737.005845501159946727
1631	0x2695807fb3985968ad747bfa6a3bf04f1f341ee2	1	478.68	18683651.638124495243299273	478680	6	0x108215ce5928dc5745dcb4a12f789229f3c1d5a9ddb92a44ccbc06c1b5c36a5a	3913723	12738.005845501159946727
1632	0x98b841ea365cf9af0e85e57e9f4e26e3a1d9964c	0.02	9.5736	18683661.211724495243299273	478680	103	0x7f5814b4cb18cebe86f0b97950b91b21a18903f978ce85c04e45622d9b013789	3913723	12738.025845501159946727
1633	0xc95890dbfd5c8120f68f805436af128ae8185440	4.042	1934.82456	18685596.036284495243299273	478680	113	0x9c29c2dfde46be0b1e8e2ed74d48e8ffecce8903291ea6d1850516ac4d117573	3913723	12742.067845501159946727
1634	0x689bf0a3dc57d1432d7aa3a780dc48ad15ca6826	2	957.36	18686553.396284495243299273	478680	116	0x44ec9cfb8207f9cc187d1acf887af3af6a2b9e78135bb126408f9d97b9938e75	3913723	12744.067845501159946727
1635	0xd6f7c94c8e82c7e2e1234c636d509d9065b1c36f	0.4	191.472	18686744.868284495243299273	478680	23	0x435cf7e426cc81e0307bfb6661f18c0b30f27e54d266d46a02d66ceb94563afb	3913725	12744.467845501159946727
1636	0xae47b0465e954e67aaedb598267482c1f1ed828d	5.14	2460.4152	18689205.283484495243299273	478680	61	0x91c07a30c6d7b314d33ea6b26ab3911db5e24c4f40b3e3a1d50942c4f38ae2b3	3913725	12749.607845501159946727
1637	0x2107c98fef67c0a2789a38743bf3720b4171b539	0.5	239.34	18689444.623484495243299273	478680	64	0x2b02181bc7ed9ec7c96c8735ba956fb48f5139b404dcae9e5bb08aef1f00d88b	3913725	12750.107845501159946727
1638	0xbc57c96280f33d9a860f75d31fa76f51645b1b59	0.4	191.472	18689636.095484495243299273	478680	81	0x1ba7c6e21993120648f0b5436ba815348ad596cfc61338d23b9b4585563b66e9	3913725	12750.507845501159946727
1639	0x6101fd9ce17e95f1a5451e62aad8c6a92530d64a	5	2393.4	18692029.495484495243299273	478680	82	0x5d782c01c4dc43b6e7776704a7d5f45b5a585f00cb164befd48d1150c5a34124	3913725	12755.507845501159946727
1640	0xf2ceb5e7cb5fbd550a2ee30500ece3a13721b0de	25	11967	18703996.495484495243299273	478680	84	0x3e029a6409db85f5e7da18ec28e56c710dbe1408c8cd767dfa76d707255ca81f	3913725	12780.507845501159946727
1641	0x4f2b1f63e22cc2b0fc56837816e6eaa7e1320b1f	1	478.68	18704475.175484495243299273	478680	31	0x082faef14fdbfa80655bcd9897a768056572dd2435bd3ddbb6099b64db52f99e	3913726	12781.507845501159946727
1642	0x5f2fdfdb7945f770436d1f41c01b47fb76313a39	0.068	32.55024	18704507.725724495243299273	478680	32	0x321803b446131d0c0e769ea21d95b83298da85df986c1d32d635a0ff62361654	3913726	12781.575845501159946727
1643	0x216dd71f6d7af7416dec221a2aa7787573fd3d46	0.082567674	39.52349419032	18704547.249218685563299273	478680	4	0x2e82f2979e0a971ff089e319401966d393aff5923db57c56df170d1adb2a886b	3913728	12781.658413175159946727
1644	0x00734fc798fbc39d7c9bad21ff0e1bac6410ec7c	0.45	215.406	18704762.655218685563299273	478680	26	0x2d6e3163a10fa6b824a24eb6109f9d0192b71f2a3a8f255ae9062d33711ab756	3913730	12782.108413175159946727
1645	0x8b35acda84ff338233b66997f059164447e71aa4	1	478.68	18705241.335218685563299273	478680	84	0x6e7339f2bda6a8e5fb8d6d2deab363780e1d447f0c6155b951eb0b2f37927dab	3913730	12783.108413175159946727
1646	0x0190bce30adce7bf505e5a64a86a69c09c402e79	4	1914.72	18707156.055218685563299273	478680	26	0xb58df176bf47e640fa8692d2161c7d43e23fc9044cc62be7eae9bcf75b6bd9bc	3913734	12787.108413175159946727
1647	0xdca8831de5f4e7b26206af2210090c54152efeef	2.681	1283.34108	18708439.396298685563299273	478680	21	0x952b766e962ea43c5eec130ac1513d9a62f0fd9b82cd03a8d6a0b838b1be7d0f	3913735	12789.789413175159946727
1648	0x16913a46264241a230836ca2d56c649e765bcf22	0.5	239.34	18708678.736298685563299273	478680	20	0x0efcbeda45ad867ca30137bf7820931b311fa22a901c05a1c7b27a354b856ec0	3913736	12790.289413175159946727
1649	0x9bf9f530b0f44bb7b4e45550301eb181643d02d3	1.56	746.7408	18709425.477098685563299273	478680	4	0x80ae430a19a46a215854143386d0644e0573797afd6407954c3892626d223bc6	3913738	12791.849413175159946727
1650	0x17d9458de0873121b75878c4c7bf3f14606817d1	30	14360.4	18723785.877098685563299273	478680	7	0xcf668008273ade0eb70571416e46de315a6989588b724244b21fb215d449ccd3	3913738	12821.849413175159946727
1651	0xb9a7c3840323d2383f70e4980730cbe57a82ca53	2	957.36	18724743.237098685563299273	478680	2	0xd7414ac53cabd7302e1fc5e79642526838d3e406d01cea0ca3fabc2620849404	3913740	12823.849413175159946727
1652	0x6b3fde94a41ab629f70a6900927587d8e8550449	1	478.68	18725221.917098685563299273	478680	28	0x1094742a713db63d3906bd35a9afca66a79c64c02f0ccdebf978fc8ca4763778	3913740	12824.849413175159946727
1653	0xc37b0cba21914b943c0f9a25ed1e5e1193498565	0.5	239.34	18725461.257098685563299273	478680	25	0xe4752128c3fd7a2a181b0e02e925780b124608fa70be3324659b042d7c273acd	3913743	12825.349413175159946727
1654	0x90e0cac2b6157359d46408f9c7a5aad50a2c396b	3	1436.04	18726897.297098685563299273	478680	21	0x5fd5d41d2e3d338248f1404496a5cfd76141b999588e12f83bac8da9b08b4e6d	3913744	12828.349413175159946727
1655	0xfedc9f20f7d5d37e9840cb2b15b9905ce1d3eca6	10	4786.8	18731684.097098685563299273	478680	29	0x1359d8a9ab79ae4464cbba73fa4ea76f16546ffb74e8f7e46046d6fdb32e7e9d	3913747	12838.349413175159946727
1656	0xc824c4f17bde7b5a89e912bf1c3ef2327a83d294	2.1	1005.228	18732689.325098685563299273	478680	9	0xe1fc6f841ff7ea65d3032f04bc9b480042d59ba3a3719af53612f9de1a6874c7	3913748	12840.449413175159946727
1657	0xa08f84e1ea177aa8900d238716c72b999733d92a	3	1436.04	18734125.365098685563299273	478680	7	0x19a5ddcd26d1d9f82e643d9b2b6a3c3bcaa461a4676775471f16655fb70027aa	3913749	12843.449413175159946727
1658	0xd0ebdf1ab0f6373746b2c2b9c2999531c14e2cc4	2	957.36	18735082.725098685563299273	478680	13	0x9991a39bd05537930cd80a9d967bf3148315879fb9ea22f6b45775043a150d58	3913749	12845.449413175159946727
1659	0xa24432c0405d94e73d72908527613ecb822cfce0	15	7180.2	18742262.925098685563299273	478680	41	0xee95149f0bfa7641b09e0223a234afbdf7fe88aabe7f77ff07b868d2f8337318	3913754	12860.449413175159946727
1660	0xb182aac5da406e5ee82e7e973c755ba9e7faa979	1.9	909.492	18743172.417098685563299273	478680	0	0x9e18ff7e36358fbcc67b5b390c1605045aef9dee51733b61913b4d13891b8a1b	3913755	12862.349413175159946727
1661	0xbda76bced2d413117bcf47902ba62bf175680df9	0.3	143.604	18743316.021098685563299273	478680	7	0x46ddcb9c4f1fa1ba392d1ddbaefd62a3d8699e4be63422c58f4e46e0bea3840c	3913758	12862.649413175159946727
1662	0x39a186cbdb161b530174560137236b83dd7e1a98	0.24	114.8832	18743430.904298685563299273	478680	29	0x85619f40881bad6a6587446b4ef75dbf222f905752bba70b781f2e04f970090b	3913758	12862.889413175159946727
1663	0x00f5a14a1c1b25960c734d4c16f956fec5b7384c	10	4786.8	18748217.704298685563299273	478680	5	0x432fe9fd91be077059961d2598ec22fdbbf07f0119222f4ca135526f7c82fc81	3913761	12872.889413175159946727
1664	0xb275e7b4d1d54a9d22c364791773dec90bf02437	4.583	2193.79044	18750411.494738685563299273	478680	7	0xbc020036801fd3ac60c63dd733dcfa93777c9928031ca4f6ecb6dc5af996320d	3913761	12877.472413175159946727
1665	0x84545053df2f4c6c22b8f6181891a4f70fee5116	4	1914.72	18752326.214738685563299273	478680	18	0xe17cc42a554c209165c533bc544136b02afae122b0dbe7829375f736d883e98e	3913761	12881.472413175159946727
1666	0x61b2dc611b7efee67cab1c874d948d5e1e1db08f	1	478.68	18752804.894738685563299273	478680	23	0x7dc864dbb4a5244488b1d0fbcbe7cf22e77855ae74a0ae27968ea8e74b582e59	3913761	12882.472413175159946727
1667	0x70cfbb2b250ab7066916955fa3efd3d264239151	0.774	370.49832	18753175.393058685563299273	478680	54	0x7879ae863e3825525306a02c6750e003b96120ab7735a42eee086ec80d044b0b	3913761	12883.246413175159946727
1668	0x178b75080fa69598c02b302288b2612ed7a49fe8	0.24	114.8832	18753290.276258685563299273	478680	17	0xccba13cf59c28467aaa4e50f207b0db9f951b594fedb79d8c6ccf94584ed635f	3913765	12883.486413175159946727
1669	0x44a8feb29563001cf91b1395e81bc7e4217a2f6b	0.15	71.802	18753362.078258685563299273	478680	3	0xc77defcefc3bafb529e25ea59752bead570f28f53092ddfa73623867363ded40	3913769	12883.636413175159946727
1670	0x90e0cac2b6157359d46408f9c7a5aad50a2c396b	2	957.36	18754319.438258685563299273	478680	8	0xe27818421175f3da6ef4fefc2e73083c95f7d297da5bc8dc553a7e798f6c4a78	3913769	12885.636413175159946727
1671	0xe2fb4b8661171324d1813bca593bdb74cfe02138	20	9573.6	18763893.038258685563299273	478680	25	0x6f9abe9c9ead2fb8a48a6232a4e5e67bf93878a53fd251e9265727aa1297969f	3913771	12905.636413175159946727
1672	0xbd9b6fe4bee17a242d0ce3e0f4f5211a3177bcab	2	957.36	18764850.398258685563299273	478680	34	0xa37126350d508e1bbca8d10244c016abde999e793d5763345bb93a0fc1e297f7	3913771	12907.636413175159946727
1673	0x44d2b054c1b034e066dd98b24a85fe1c4541bc5d	0.4	191.472	18765041.870258685563299273	478680	2	0x0eb5c4113a92c1feba87896aae649af6287897f6719ecb916b07ece0533d7421	3913772	12908.036413175159946727
1674	0xbb4b5a7365724b93efb22fadeea2927cc9a2091f	1.9968782	955.865656776	18765997.735915461563299273	478680	3	0x9272bebf1bdf5064ab1b2816283520315eff7a116e0bf9d22611ea597db5ad26	3913773	12910.033291375159946727
1675	0x76b0bfc34acdc93459c0f48dc39a3723af413e35	25	11967	18777964.735915461563299273	478680	3	0xf6100f61aff10634ecf239617084a7281f0bf9331294d31908947354e877308a	3913776	12935.033291375159946727
1676	0x31cdab05111318f6f5988f5dd773407704303570	1.5	718.02	18778682.755915461563299273	478680	10	0x42397c4ba12413e7c2cff1633a5688037080121e316a07bbb25121bc39444085	3913778	12936.533291375159946727
1677	0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d	0.5	239.34	18778922.095915461563299273	478680	10	0xee8614c3433a68e5d0634cdcb409f19e2a04d7ee36eda193235e07ae21664322	3913781	12937.033291375159946727
1678	0xe0a5e7c00a793564f6ff53fae6b6b50894794ad5	0.1	47.868	18778969.963915461563299273	478680	28	0xa14583fc018c050d658a7cd382c1c2710234d63687ae1e8353aa4b3b32475492	3913785	12937.133291375159946727
1679	0xa0fd28192487df8e328fa9658d0d71de333514f5	1.744	834.81792	18779804.781835461563299273	478680	41	0x1d4de8f4b7044c124af147bc39a79b453a377bbb11dfb9a070fd6e064420a7b6	3913785	12938.877291375159946727
1680	0xd0ebdf1ab0f6373746b2c2b9c2999531c14e2cc4	1.002	479.63736	18780284.419195461563299273	478680	65	0xe831d92b64341b1229c9d27caf7b261c6c4eea24319a0a2a3a4841050558e653	3913787	12939.879291375159946727
1681	0xae190349d60c20e07b6f60f1063e1e0c0302bd6e	2.4	1148.832	18781433.251195461563299273	478680	0	0xd1844dcaa770fb0aedbb7d73a1dce2ce8e03c8b57e2d5ecba2c7d07c58e4f514	3913788	12942.279291375159946727
1682	0x8916b73e83d69305f294f5cb3adcf390209c9e93	1.71	818.5428	18782251.793995461563299273	478680	12	0x03f7497ffd264df69d3eab3588d4545c1b9a7f55efece7707147e19a607e2c97	3913788	12943.989291375159946727
1683	0x25ceac4b0fd802c4b9df7dd7c730d6c25903b11c	1	478.68	18782730.473995461563299273	478680	24	0xad05a2c3ac8fa4990a87cc81b60ff8292bb4389deb8fdb600b52335f8c7906db	3913788	12944.989291375159946727
1684	0xcd848d083e0d66f14be3d47668a68869fef4be61	1	478.68	18783209.153995461563299273	478680	3	0x2b40b90e9952f9afdadb146e642c0853bb4b5735634dde902f08cd41aa19078b	3913789	12945.989291375159946727
1685	0x969ed662df39b3652017ba6f9a48b161bee3cb8a	2	957.36	18784166.513995461563299273	478680	33	0xe1aa1eaddf61136a10fefe11c17d41c6a94c85bd2dbcbd22dbaad16b98b7f4e5	3913791	12947.989291375159946727
1686	0x20cf72bec1155058e6c6ed9c33cc030b07bb1b97	2	957.36	18785123.873995461563299273	478680	17	0x0b78f498db34a1afd53990e96eba2c7f10f031b38931dba24b9e7f86b562767b	3913794	12949.989291375159946727
1687	0x4612388d94c89d2070a90d2a09be8872e91a8bc7	3	1436.04	18786559.913995461563299273	478680	22	0x1e013938e0c9347239c92dcc1fe411bda1fe69a1322dc1cb1f17d5fd4402b6f3	3913794	12952.989291375159946727
1688	0x4fad43dc44bd35369298e8ebb34469dfbceed788	1	478.68	18787038.593995461563299273	478680	32	0x96abc717e415c74d7d5bd509b4569daa4e7fd717420fa24f7be80dd1270f341c	3913794	12953.989291375159946727
1689	0x1a1a874bb99eb7f39faad6af6bc039d0c4ee4c31	2	957.36	18787995.953995461563299273	478680	16	0xcd339c2ac27ed291a5dc3f7931f37cdf6d1c9a170160c3557291aae07c9856fd	3913795	12955.989291375159946727
1690	0x8f65212d56de65a0effafafbf6e791a5c016bc45	0.51	244.1268	18788240.080795461563299273	478680	1	0xc8a8f7297e885484558dcef2cede0fdeead7a9e03376d23010012b0c42b63ea5	3913798	12956.499291375159946727
1691	0x5b511d31174362bbe11bcdb0610d0940fedf4c8c	5	2393.4	18790633.480795461563299273	478680	18	0x69ec03f563f1bda9f5f685b5d9450511305bd33c2aa7167aad8c8e861d2c4f65	3913798	12961.499291375159946727
1692	0xdca8831de5f4e7b26206af2210090c54152efeef	2.096	1003.31328	18791636.794075461563299273	478680	14	0xa620cb28bf52bad5a2f3ce782efc863d6702be0e9f2b1e137216ffecbb40452c	3913799	12963.595291375159946727
1693	0x005d7e5d250c2a1c82f9231474137399c802899b	1.9	909.492	18792546.286075461563299273	478680	21	0x4cae442529a02cfd7fb3505f881d46d728069be28f57c0ecd406d561d716eb20	3913799	12965.495291375159946727
1694	0x64987f5e56f148a34f99c24af4f7c751adf50b84	10	4786.8	18797333.086075461563299273	478680	30	0x7adf0979b4e7f62ab762976c6493419735fa8a9a8ee9825b7f5d930b15502e0e	3913800	12975.495291375159946727
1695	0x54633c702ae5c9184b1a8c7266aebfdc7ae89f2a	0.5	239.34	18797572.426075461563299273	478680	37	0xf291f74e45dd43c5467a846c56fd7dc0bcda24062ddc7fa02e0680b3d725b8d0	3913800	12975.995291375159946727
1696	0xe0a5e7c00a793564f6ff53fae6b6b50894794ad5	0.1	47.868	18797620.294075461563299273	478680	72	0x0a814b4d942d020a1f271cb487eaa8f62df6581a0706067158e2eb3cbbae47b9	3913802	12976.095291375159946727
1697	0xf53c2d61a8b51dfc57dc55f2fa24412c66d989a6	0.5	239.34	18797859.634075461563299273	478680	31	0x036094a81547cc0b8c62a16816d42431faabb348c73301d4683188ea62008fa9	3913803	12976.595291375159946727
1698	0xaacb6c756f623839c6db5202d5eeec21417e01cc	5	2393.4	18800253.034075461563299273	478680	13	0x322f72359563dde22cdca6e8c566b9567f44a4584dea3c216eafdbbff2e0b0e8	3913807	12981.595291375159946727
1699	0x8f71bdd5bd13151ac841ec8b91617a246e71e46c	0.05	23.934	18800276.968075461563299273	478680	63	0x604923528309cba8806716cdb36086a668e9c7021e5e638fcd13d03ea104452a	3913807	12981.645291375159946727
1700	0x0dbd0195800386629e154e5251b9ebdffa212362	0.15	71.802	18800348.770075461563299273	478680	85	0xd8f0c938f1056d48a35e797ede3d6a6893d842fd3ad19ea56181ce1ff12fe444	3913807	12981.795291375159946727
1701	0x80ec66ae4c0eeb36d8ea59c9a06c2746592ff8fe	0.098006290359584745	46.913651069326025736	18800395.683726530889325009	478680	32	0x5878650af18599365610618780c0de6663c129a20997f4f51a8bca2abdeb8efa	3913809	12981.893297665519531472
1702	0x945b43b0328ae115e732bbb32865d56f05f7896c	1	478.68	18800874.363726530889325009	478680	28	0x188ff8770944706efd293ab338044a89fd6047292e72924d156b253a3c8461ff	3913814	12982.893297665519531472
1703	0xa77e5a9426f4db7cd70b553ffedbd21ad24ac389	0.6269	300.084492	18801174.448218530889325009	478680	2	0xde688ad7f83287ef30a97b559e32cd2355e96817aef35e86e401d3211f4f81e6	3913816	12983.520197665519531472
1704	0xa03d7a42bdd5fae4e7196ee4ff8185c18d0b75b0	0.6119	292.904292	18801467.352510530889325009	478680	14	0x262e44828f6a6718ae8974ad2e1df8b10d39e25f7c628a7ae394d33024d1d48a	3913817	12984.132097665519531472
1705	0x5ab7cab83af27a53383d77fa5a7816af9b40e55b	1	478.68	18801946.032510530889325009	478680	22	0xbe8df283d71923fbdc860a1729229f22a048fc11ca7732f9ad24ecc8f22ba59b	3913817	12985.132097665519531472
1706	0xc95890dbfd5c8120f68f805436af128ae8185440	4.041	1934.34588	18803880.378390530889325009	478680	24	0xd22051cd3378d472db4b208b3356faa912eaea437e318470bf4327ef2927cb32	3913817	12989.173097665519531472
1707	0x00f41b6d469dbfed324d27e86a66e532e1206223	1.1	526.548	18804406.926390530889325009	478680	1	0xa5f04232ea7de1f1e9250903f4649eeca6d9d0dd517f85af4be479686fd84ad4	3913819	12990.273097665519531472
1708	0x3c535a5e159521e6272c03dad1becce1ff0e88ce	0.92	440.3856	18804847.311990530889325009	478680	0	0x08a1f579cdd08291517a1619187a5beddde98d77e5e11355c2dd8801380b5d3e	3913820	12991.193097665519531472
1709	0x4b731186739844a761f09c6d2a4a89ad28623e5c	0.0003	0.143604	18804847.455594530889325009	478680	51	0xb5a0c9e0c58e6eea40a2acadbf1f00668d6a72b6a7b80295c908e96351decd54	3913820	12991.193397665519531472
1710	0x536b68fdbd21dde0f950c51981238c039b48a07e	0.965	461.9262	18805309.381794530889325009	478680	65	0xc3e2a37d133b348cc40b87ec0048803b5f5229747f6c91eef9b656b95b8d2cbb	3913820	12992.158397665519531472
